Date_train,Price_train
2016-08-24,27.0075
2016-08-25,26.8925
2016-08-26,26.735001
2016-08-29,26.705
2016-08-30,26.5
2016-08-31,26.525
2016-09-01,26.682501
2016-09-02,26.932501
2016-09-06,26.924999
2016-09-07,27.09
2016-09-08,26.379999
2016-09-09,25.782499
2016-09-12,26.360001
2016-09-13,26.987499
2016-09-14,27.942499
2016-09-15,28.8925
2016-09-16,28.73
2016-09-19,28.395
2016-09-20,28.3925
2016-09-21,28.387501
2016-09-22,28.655001
2016-09-23,28.1775
2016-09-26,28.219999
2016-09-27,28.272499
2016-09-28,28.487499
2016-09-29,28.045
2016-09-30,28.262501
2016-10-03,28.129999
2016-10-04,28.25
2016-10-05,28.262501
2016-10-06,28.4725
2016-10-07,28.514999
2016-10-10,29.012501
2016-10-11,29.075001
2016-10-12,29.334999
2016-10-13,29.245001
2016-10-14,29.407499
2016-10-17,29.387501
2016-10-18,29.3675
2016-10-19,29.280001
2016-10-20,29.264999
2016-10-21,29.15
2016-10-24,29.4125
2016-10-25,29.5625
2016-10-26,28.897499
2016-10-27,28.620001
2016-10-28,28.43
2016-10-31,28.385
2016-11-01,27.872499
2016-11-02,27.897499
2016-11-03,27.4575
2016-11-04,27.209999
2016-11-07,27.602501
2016-11-08,27.764999
2016-11-09,27.719999
2016-11-10,26.9475
2016-11-11,27.1075
2016-11-14,26.4275
2016-11-15,26.7775
2016-11-16,27.497499
2016-11-17,27.487499
2016-11-18,27.514999
2016-11-21,27.932501
2016-11-22,27.950001
2016-11-23,27.807501
2016-11-25,27.9475
2016-11-28,27.8925
2016-11-29,27.865
2016-11-30,27.629999
2016-12-01,27.372499
2016-12-02,27.475
2016-12-05,27.2775
2016-12-06,27.487499
2016-12-07,27.7575
2016-12-08,28.030001
2016-12-09,28.487499
2016-12-12,28.325001
2016-12-13,28.797501
2016-12-14,28.797501
2016-12-15,28.955
2016-12-16,28.9925
2016-12-19,29.16
2016-12-20,29.237499
2016-12-21,29.264999
2016-12-22,29.0725
2016-12-23,29.129999
2016-12-27,29.315001
2016-12-28,29.190001
2016-12-29,29.182501
2016-12-30,28.955
2017-01-03,29.0375
2017-01-04,29.004999
2017-01-05,29.1525
2017-01-06,29.477501
2017-01-09,29.747499
2017-01-10,29.7775
2017-01-11,29.9375
2017-01-12,29.8125
2017-01-13,29.76
2017-01-17,30.0
2017-01-18,29.997499
2017-01-19,29.945
2017-01-20,30.0
2017-01-23,30.02
2017-01-24,29.9925
2017-01-25,30.469999
2017-01-26,30.485001
2017-01-27,30.487499
2017-01-30,30.407499
2017-01-31,30.3375
2017-02-01,32.1875
2017-02-02,32.1325
2017-02-03,32.27
2017-02-06,32.572498
2017-02-07,32.8825
2017-02-08,33.009998
2017-02-09,33.105
2017-02-10,33.029999
2017-02-13,33.322498
2017-02-14,33.755001
2017-02-15,33.877499
2017-02-16,33.837502
2017-02-17,33.93
2017-02-21,34.174999
2017-02-22,34.2775
2017-02-23,34.1325
2017-02-24,34.165001
2017-02-27,34.232498
2017-02-28,34.247501
2017-03-01,34.947498
2017-03-02,34.740002
2017-03-03,34.945
2017-03-06,34.834999
2017-03-07,34.880001
2017-03-08,34.75
2017-03-09,34.669998
2017-03-10,34.785
2017-03-13,34.799999
2017-03-14,34.747501
2017-03-15,35.115002
2017-03-16,35.172501
2017-03-17,34.997501
2017-03-20,35.365002
2017-03-21,34.959999
2017-03-22,35.355
2017-03-23,35.23
2017-03-24,35.16
2017-03-27,35.220001
2017-03-28,35.950001
2017-03-29,36.029999
2017-03-30,35.982498
2017-03-31,35.915001
2017-04-03,35.924999
2017-04-04,36.192501
2017-04-05,36.005001
2017-04-06,35.915001
2017-04-07,35.834999
2017-04-10,35.7925
2017-04-11,35.407501
2017-04-12,35.450001
2017-04-13,35.262501
2017-04-17,35.4575
2017-04-18,35.299999
2017-04-19,35.169998
2017-04-20,35.610001
2017-04-21,35.567501
2017-04-24,35.91
2017-04-25,36.1325
2017-04-26,35.919998
2017-04-27,35.947498
2017-04-28,35.912498
2017-05-01,36.645
2017-05-02,36.877499
2017-05-03,36.764999
2017-05-04,36.6325
2017-05-05,37.240002
2017-05-08,38.252499
2017-05-09,38.497501
2017-05-10,38.314999
2017-05-11,38.487499
2017-05-12,39.025002
2017-05-15,38.924999
2017-05-16,38.8675
2017-05-17,37.5625
2017-05-18,38.134998
2017-05-19,38.264999
2017-05-22,38.497501
2017-05-23,38.450001
2017-05-24,38.334999
2017-05-25,38.467499
2017-05-26,38.4025
2017-05-30,38.4175
2017-05-31,38.189999
2017-06-01,38.294998
2017-06-02,38.862499
2017-06-05,38.482498
2017-06-06,38.612499
2017-06-07,38.842499
2017-06-08,38.747501
2017-06-09,37.244999
2017-06-12,36.355
2017-06-13,36.647499
2017-06-14,36.290001
2017-06-15,36.072498
2017-06-16,35.567501
2017-06-19,36.584999
2017-06-20,36.252499
2017-06-21,36.467499
2017-06-22,36.407501
2017-06-23,36.57
2017-06-26,36.455002
2017-06-27,35.932499
2017-06-28,36.4575
2017-06-29,35.919998
2017-06-30,36.005001
2017-07-03,35.875
2017-07-05,36.022499
2017-07-06,35.682499
2017-07-07,36.044998
2017-07-10,36.264999
2017-07-11,36.3825
2017-07-12,36.435001
2017-07-13,36.942501
2017-07-14,37.259998
2017-07-17,37.389999
2017-07-18,37.52
2017-07-19,37.755001
2017-07-20,37.584999
2017-07-21,37.567501
2017-07-24,38.022499
2017-07-25,38.185001
2017-07-26,38.365002
2017-07-27,37.639999
2017-07-28,37.375
2017-07-31,37.182499
2017-08-01,37.512501
2017-08-02,39.285
2017-08-03,38.892502
2017-08-04,39.0975
2017-08-07,39.702499
2017-08-08,40.02
2017-08-09,40.264999
2017-08-10,38.830002
2017-08-11,39.369999
2017-08-14,39.962502
2017-08-15,40.400002
2017-08-16,40.237499
2017-08-17,39.465
2017-08-18,39.375
2017-08-21,39.302502
2017-08-22,39.945
2017-08-23,39.994999
2017-08-24,39.817501
2017-08-25,39.965
2017-08-28,40.3675
2017-08-29,40.727501
2017-08-30,40.837502
2017-08-31,41.0
2017-09-01,41.012501
2017-09-05,40.52
2017-09-06,40.477501
2017-09-07,40.314999
2017-09-08,39.657501
2017-09-11,40.375
2017-09-12,40.215
2017-09-13,39.912498
2017-09-14,39.57
2017-09-15,39.970001
2017-09-18,39.6675
2017-09-19,39.682499
2017-09-20,39.017502
2017-09-21,38.3475
2017-09-22,37.9725
2017-09-25,37.637501
2017-09-26,38.285
2017-09-27,38.557499
2017-09-28,38.32
2017-09-29,38.529999
2017-10-02,38.452499
2017-10-03,38.619999
2017-10-04,38.369999
2017-10-05,38.8475
2017-10-06,38.825001
2017-10-09,38.959999
2017-10-10,38.974998
2017-10-11,39.137501
2017-10-12,39.0
2017-10-13,39.247501
2017-10-16,39.970001
2017-10-17,40.1175
2017-10-18,39.939999
2017-10-19,38.994999
2017-10-20,39.0625
2017-10-23,39.0425
2017-10-24,39.275002
2017-10-25,39.102501
2017-10-26,39.352501
2017-10-27,40.762501
2017-10-30,41.68
2017-10-31,42.259998
2017-11-01,41.7225
2017-11-02,42.0275
2017-11-03,43.125
2017-11-06,43.5625
2017-11-07,43.702499
2017-11-08,44.060001
2017-11-09,43.970001
2017-11-10,43.6675
2017-11-13,43.4925
2017-11-14,42.834999
2017-11-15,42.27
2017-11-16,42.775002
2017-11-17,42.537498
2017-11-20,42.494999
2017-11-21,43.285
2017-11-22,43.740002
2017-11-24,43.7425
2017-11-27,43.522499
2017-11-28,43.267502
2017-11-29,42.369999
2017-11-30,42.962502
2017-12-01,42.762501
2017-12-04,42.450001
2017-12-05,42.41
2017-12-06,42.252499
2017-12-07,42.330002
2017-12-08,42.342499
2017-12-11,43.1675
2017-12-12,42.924999
2017-12-13,43.067501
2017-12-14,43.055
2017-12-15,43.4925
2017-12-18,44.105
2017-12-19,43.634998
2017-12-20,43.587502
2017-12-21,43.752499
2017-12-22,43.752499
2017-12-26,42.642502
2017-12-27,42.650002
2017-12-28,42.77
2017-12-29,42.307499
2018-01-02,43.064999
2018-01-03,43.057499
2018-01-04,43.2575
2018-01-05,43.75
2018-01-08,43.587502
2018-01-09,43.5825
2018-01-10,43.572498
2018-01-11,43.82
2018-01-12,44.272499
2018-01-16,44.047501
2018-01-17,44.775002
2018-01-18,44.814999
2018-01-19,44.615002
2018-01-22,44.25
2018-01-23,44.259998
2018-01-24,43.555
2018-01-25,42.7775
2018-01-26,42.877499
2018-01-29,41.990002
2018-01-30,41.7425
2018-01-31,41.857498
2018-02-01,41.945
2018-02-02,40.125
2018-02-05,39.122501
2018-02-06,40.7575
2018-02-07,39.884998
2018-02-08,38.787498
2018-02-09,39.102501
2018-02-12,40.677502
2018-02-13,41.084999
2018-02-14,41.842499
2018-02-15,43.247501
2018-02-16,43.107498
2018-02-20,42.962502
2018-02-21,42.767502
2018-02-22,43.125
2018-02-23,43.875
2018-02-26,44.7425
2018-02-27,44.5975
2018-02-28,44.529999
2018-03-01,43.75
2018-03-02,44.052502
2018-03-05,44.205002
2018-03-06,44.1675
2018-03-07,43.7575
2018-03-08,44.235001
2018-03-09,44.994999
2018-03-12,45.43
2018-03-13,44.9925
2018-03-14,44.610001
2018-03-15,44.662498
2018-03-16,44.505001
2018-03-19,43.825001
2018-03-20,43.810001
2018-03-21,42.817501
2018-03-22,42.212502
2018-03-23,41.235001
2018-03-26,43.192501
2018-03-27,42.084999
2018-03-28,41.619999
2018-03-29,41.945
2018-04-02,41.669998
2018-04-03,42.0975
2018-04-04,42.9025
2018-04-05,43.200001
2018-04-06,42.095001
2018-04-09,42.512501
2018-04-10,43.3125
2018-04-11,43.110001
2018-04-12,43.535
2018-04-13,43.682499
2018-04-16,43.955002
2018-04-17,44.560001
2018-04-18,44.459999
2018-04-19,43.200001
2018-04-20,41.43
2018-04-23,41.310001
2018-04-24,40.735001
2018-04-25,40.912498
2018-04-26,41.055
2018-04-27,40.580002
2018-04-30,41.314999
2018-05-01,42.275002
2018-05-02,44.142502
2018-05-03,44.2225
2018-05-04,45.9575
2018-05-07,46.290001
2018-05-08,46.512501
2018-05-09,46.84
2018-05-10,47.509998
2018-05-11,47.147499
2018-05-14,47.037498
2018-05-15,46.610001
2018-05-16,47.044998
2018-05-17,46.747501
2018-05-18,46.577499
2018-05-21,46.907501
2018-05-22,46.790001
2018-05-23,47.09
2018-05-24,47.037498
2018-05-25,47.145
2018-05-29,46.974998
2018-05-30,46.875
2018-05-31,46.717499
2018-06-01,47.560001
2018-06-04,47.9575
2018-06-05,48.327499
2018-06-06,48.494999
2018-06-07,48.365002
2018-06-08,47.924999
2018-06-11,47.807499
2018-06-12,48.07
2018-06-13,47.674999
2018-06-14,47.700001
2018-06-15,47.209999
2018-06-18,47.185001
2018-06-19,46.422501
2018-06-20,46.625
2018-06-21,46.365002
2018-06-22,46.23
2018-06-25,45.5425
2018-06-26,46.107498
2018-06-27,46.040001
2018-06-28,46.375
2018-06-29,46.2775
2018-07-02,46.794998
2018-07-03,45.98
2018-07-05,46.349998
2018-07-06,46.9925
2018-07-09,47.645
2018-07-10,47.587502
2018-07-11,46.970001
2018-07-12,47.7575
2018-07-13,47.8325
2018-07-16,47.727501
2018-07-17,47.862499
2018-07-18,47.599998
2018-07-19,47.970001
2018-07-20,47.860001
2018-07-23,47.9025
2018-07-24,48.25
2018-07-25,48.705002
2018-07-26,48.552502
2018-07-27,47.744999
2018-07-30,47.477501
2018-07-31,47.572498
2018-08-01,50.375
2018-08-02,51.8475
2018-08-03,51.997501
2018-08-06,52.267502
2018-08-07,51.7775
2018-08-08,51.8125
2018-08-09,52.220001
2018-08-10,51.8825
2018-08-13,52.217499
2018-08-14,52.4375
2018-08-15,52.560001
2018-08-16,53.330002
2018-08-17,54.395
2018-08-20,53.865002
2018-08-21,53.759998
2018-08-22,53.762501
2018-08-23,53.872501
2018-08-24,54.040001
2018-08-27,54.485001
2018-08-28,54.924999
2018-08-29,55.744999
2018-08-30,56.2575
2018-08-31,56.907501
2018-09-04,57.09
2018-09-05,56.717499
2018-09-06,55.775002
2018-09-07,55.325001
2018-09-10,54.5825
2018-09-11,55.962502
2018-09-12,55.267502
2018-09-13,56.602501
2018-09-14,55.959999
2018-09-17,54.470001
2018-09-18,54.560001
2018-09-19,54.592499
2018-09-20,55.0075
2018-09-21,54.415001
2018-09-24,55.197498
2018-09-25,55.547501
2018-09-26,55.105
2018-09-27,56.237499
2018-09-28,56.435001
2018-10-01,56.814999
2018-10-02,57.32
2018-10-03,58.017502
2018-10-04,56.997501
2018-10-05,56.072498
2018-10-08,55.942501
2018-10-09,56.717499
2018-10-10,54.09
2018-10-11,53.612499
2018-10-12,55.5275
2018-10-15,54.34
2018-10-16,55.537498
2018-10-17,55.297501
2018-10-18,54.005001
2018-10-19,54.827499
2018-10-22,55.162498
2018-10-23,55.682499
2018-10-24,53.772499
2018-10-25,54.950001
2018-10-26,54.075001
2018-10-29,53.060001
2018-10-30,53.325001
2018-10-31,54.715
2018-11-01,55.555
2018-11-02,51.869999
2018-11-05,50.397499
2018-11-06,50.942501
2018-11-07,52.487499
2018-11-08,52.122501
2018-11-09,51.1175
2018-11-12,48.5425
2018-11-13,48.057499
2018-11-14,46.700001
2018-11-15,47.852501
2018-11-16,48.3825
2018-11-19,46.465
2018-11-20,44.244999
2018-11-21,44.195
2018-11-23,43.072498
2018-11-26,43.654999
2018-11-27,43.560001
2018-11-28,45.235001
2018-11-29,44.887501
2018-11-30,44.645
2018-12-03,46.205002
2018-12-04,44.172501
2018-12-06,43.68
2018-12-07,42.122501
2018-12-10,42.400002
2018-12-11,42.157501
2018-12-12,42.275002
2018-12-13,42.737499
2018-12-14,41.369999
2018-12-17,40.985001
2018-12-18,41.517502
2018-12-19,40.2225
2018-12-20,39.2075
2018-12-21,37.682499
2018-12-24,36.7075
2018-12-26,39.2925
2018-12-27,39.037498
2018-12-28,39.057499
2018-12-31,39.435001
2019-01-02,39.48
2019-01-03,35.547501
2019-01-04,37.064999
2019-01-07,36.982498
2019-01-08,37.6875
2019-01-09,38.327499
2019-01-10,38.450001
2019-01-11,38.072498
2019-01-14,37.5
2019-01-15,38.267502
2019-01-16,38.735001
2019-01-17,38.965
2019-01-18,39.205002
2019-01-22,38.325001
2019-01-23,38.48
2019-01-24,38.174999
2019-01-25,39.439999
2019-01-28,39.075001
2019-01-29,38.669998
2019-01-30,41.3125
2019-01-31,41.610001
2019-02-01,41.630001
2019-02-04,42.8125
2019-02-05,43.544998
2019-02-06,43.560001
2019-02-07,42.735001
2019-02-08,42.602501
2019-02-11,42.357498
2019-02-12,42.7225
2019-02-13,42.544998
2019-02-14,42.700001
2019-02-15,42.605
2019-02-19,42.732498
2019-02-20,43.0075
2019-02-21,42.764999
2019-02-22,43.2425
2019-02-25,43.557499
2019-02-26,43.5825
2019-02-27,43.717499
2019-02-28,43.287498
2019-03-01,43.7425
2019-03-04,43.962502
2019-03-05,43.8825
2019-03-06,43.630001
2019-03-07,43.125
2019-03-08,43.227501
2019-03-11,44.724998
2019-03-12,45.227501
2019-03-13,45.427502
2019-03-14,45.932499
2019-03-15,46.529999
2019-03-18,47.005001
2019-03-19,46.6325
2019-03-20,47.040001
2019-03-21,48.772499
2019-03-22,47.762501
2019-03-25,47.185001
2019-03-26,46.697498
2019-03-27,47.1175
2019-03-28,47.18
2019-03-29,47.487499
2019-04-01,47.810001
2019-04-02,48.505001
2019-04-03,48.837502
2019-04-04,48.922501
2019-04-05,49.25
2019-04-08,50.025002
2019-04-09,49.875
2019-04-10,50.154999
2019-04-11,49.737499
2019-04-12,49.717499
2019-04-15,49.807499
2019-04-16,49.8125
2019-04-17,50.782501
2019-04-18,50.965
2019-04-22,51.1325
2019-04-23,51.869999
2019-04-24,51.790001
2019-04-25,51.32
2019-04-26,51.075001
2019-04-29,51.1525
2019-04-30,50.1675
2019-05-01,52.630001
2019-05-02,52.287498
2019-05-03,52.9375
2019-05-06,52.119999
2019-05-07,50.715
2019-05-08,50.724998
2019-05-09,50.18
2019-05-10,49.294998
2019-05-13,46.43
2019-05-14,47.165001
2019-05-15,47.73
2019-05-16,47.52
2019-05-17,47.25
2019-05-20,45.772499
2019-05-21,46.650002
2019-05-22,45.695
2019-05-23,44.915001
2019-05-24,44.7425
2019-05-28,44.557499
2019-05-29,44.345001
2019-05-30,44.575001
2019-05-31,43.767502
2019-06-03,43.325001
2019-06-04,44.91
2019-06-05,45.634998
2019-06-06,46.305
2019-06-07,47.537498
2019-06-10,48.145
2019-06-11,48.702499
2019-06-12,48.547501
2019-06-13,48.537498
2019-06-14,48.185001
2019-06-17,48.4725
2019-06-18,49.612499
2019-06-19,49.467499
2019-06-20,49.865002
2019-06-21,49.695
2019-06-24,49.645
2019-06-25,48.892502
2019-06-26,49.950001
2019-06-27,49.935001
2019-06-28,49.48
2019-07-01,50.387501
2019-07-02,50.682499
2019-07-03,51.102501
2019-07-05,51.057499
2019-07-08,50.005001
2019-07-09,50.310001
2019-07-10,50.807499
2019-07-11,50.4375
2019-07-12,50.825001
2019-07-15,51.302502
2019-07-16,51.125
2019-07-17,50.837502
2019-07-18,51.415001
2019-07-19,50.647499
2019-07-22,51.805
2019-07-23,52.209999
2019-07-24,52.1675
2019-07-25,51.755001
2019-07-26,51.935001
2019-07-29,52.419998
2019-07-30,52.195
2019-07-31,53.259998
2019-08-01,52.107498
2019-08-02,51.005001
2019-08-05,48.334999
2019-08-06,49.25
2019-08-07,49.759998
2019-08-08,50.857498
2019-08-09,50.247501
2019-08-12,50.119999
2019-08-13,52.2425
2019-08-14,50.6875
2019-08-15,50.435001
2019-08-16,51.625
2019-08-19,52.587502
2019-08-20,52.59
2019-08-21,53.16
2019-08-22,53.115002
2019-08-23,50.66
2019-08-26,51.622501
2019-08-27,51.040001
2019-08-28,51.3825
2019-08-29,52.252499
2019-08-30,52.185001
2019-09-03,51.424999
2019-09-04,52.297501
2019-09-05,53.32
2019-09-06,53.314999
2019-09-09,53.5425
2019-09-10,54.174999
2019-09-11,55.897499
2019-09-12,55.772499
2019-09-13,54.6875
2019-09-16,54.974998
2019-09-17,55.174999
2019-09-18,55.692501
2019-09-19,55.240002
2019-09-20,54.432499
2019-09-23,54.68
2019-09-24,54.419998
2019-09-25,55.2575
2019-09-26,54.9725
2019-09-27,54.705002
2019-09-30,55.9925
2019-10-01,56.147499
2019-10-02,54.740002
2019-10-03,55.205002
2019-10-04,56.752499
2019-10-07,56.764999
2019-10-08,56.099998
2019-10-09,56.7575
2019-10-10,57.522499
2019-10-11,59.052502
2019-10-14,58.967499
2019-10-15,58.830002
2019-10-16,58.592499
2019-10-17,58.82
2019-10-18,59.102501
2019-10-21,60.127499
2019-10-22,59.990002
2019-10-23,60.794998
2019-10-24,60.895
2019-10-25,61.645
2019-10-28,62.262501
2019-10-29,60.822498
2019-10-30,60.814999
2019-10-31,62.189999
2019-11-01,63.955002
2019-11-04,64.375
2019-11-05,64.282501
2019-11-06,64.309998
2019-11-07,64.857498
2019-11-08,65.035004
2019-11-11,65.550003
2019-11-12,65.489998
2019-11-13,66.1175
2019-11-14,65.660004
2019-11-15,66.440002
2019-11-18,66.775002
2019-11-19,66.572502
2019-11-20,65.797501
2019-11-21,65.502502
2019-11-22,65.445
2019-11-25,66.592499
2019-11-26,66.072502
2019-11-27,66.959999
2019-11-29,66.8125
2019-12-02,66.040001
2019-12-03,64.862503
2019-12-04,65.434998
2019-12-05,66.394997
2019-12-06,67.677498
2019-12-09,66.730003
2019-12-10,67.120003
2019-12-11,67.692497
2019-12-12,67.864998
2019-12-13,68.787498
2019-12-16,69.964996
2019-12-17,70.102501
2019-12-18,69.934998
2019-12-19,70.004997
2019-12-20,69.860001
2019-12-23,71.0
2019-12-24,71.067497
2019-12-26,72.477501
2019-12-27,72.449997
2019-12-30,72.879997
2019-12-31,73.412498
2020-01-02,75.087502
2020-01-03,74.357498
2020-01-06,74.949997
2020-01-07,74.597504
2020-01-08,75.797501
2020-01-09,77.407501
2020-01-10,77.582497
2020-01-13,79.239998
2020-01-14,78.169998
2020-01-15,77.834999
2020-01-16,78.809998
2020-01-17,79.682503
2020-01-21,79.142502
2020-01-22,79.425003
2020-01-23,79.807503
2020-01-24,79.577499
2020-01-27,77.237503
2020-01-28,79.422501
2020-01-29,81.084999
2020-01-30,80.967499
2020-01-31,77.377502
2020-02-03,77.165001
2020-02-04,79.712502
2020-02-05,80.362503
2020-02-06,81.302498
2020-02-07,80.0075
2020-02-10,80.387497
2020-02-11,79.902496
2020-02-12,81.800003
2020-02-13,81.217499
2020-02-14,81.237503
2020-02-18,79.75
2020-02-19,80.904999
2020-02-20,80.074997
2020-02-21,78.262497
2020-02-24,74.544998
2020-02-25,72.019997
2020-02-26,73.162498
2020-02-27,68.379997
2020-02-28,68.339996
2020-03-02,74.702499
2020-03-03,72.330002
2020-03-04,75.684998
2020-03-05,73.230003
2020-03-06,72.2575
2020-03-09,66.542503
2020-03-10,71.334999
2020-03-11,68.857498
2020-03-12,62.057499
2020-03-13,69.4925
2020-03-16,60.552502
2020-03-17,63.215
2020-03-18,61.6675
2020-03-19,61.195
2020-03-20,57.310001
2020-03-23,56.092499
2020-03-24,61.720001
2020-03-25,61.380001
2020-03-26,64.610001
2020-03-27,61.935001
2020-03-30,63.702499
2020-03-31,63.572498
2020-04-01,60.227501
2020-04-02,61.232498
2020-04-03,60.352501
2020-04-06,65.6175
2020-04-07,64.857498
2020-04-08,66.517502
2020-04-09,66.997498
2020-04-13,68.3125
2020-04-14,71.762497
2020-04-15,71.107498
2020-04-16,71.672501
2020-04-17,70.699997
2020-04-20,69.232498
2020-04-21,67.092499
2020-04-22,69.025002
2020-04-23,68.7575
2020-04-24,70.7425
2020-04-27,70.792503
2020-04-28,69.644997
2020-04-29,71.932503
2020-04-30,73.449997
2020-05-01,72.267502
2020-05-04,73.290001
2020-05-05,74.389999
2020-05-06,75.157501
2020-05-07,75.934998
2020-05-08,77.532501
2020-05-11,78.752502
2020-05-12,77.852501
2020-05-13,76.912498
2020-05-14,77.385002
2020-05-15,76.927498
2020-05-18,78.739998
2020-05-19,78.285004
2020-05-20,79.807503
2020-05-21,79.212502
2020-05-22,79.722504
2020-05-26,79.182503
